molecular_mass,mlogp,tpsa,n_rotatable,n_h_acceptors,n_h_donors,amide,carboxylic_acid,ester,ether,ketone,primary_amine,secondary_amine,tertiary_amine,benzene
308.7677,1.702899999999999,39.33,3,4,3,0,0,0,0,0,0,3,1,0
379.88179999999994,4.780200000000005,43.7,7,3,2,0,0,0,0,0,0,0,1,0
270.3922,3.267100000000002,15.27,5,3,1,0,0,0,0,0,0,1,1,0
206.3166,2.0112,40.46,6,4,2,0,0,0,0,0,0,0,0,0
538.4587999999999,-1.7037999999999955,220.75999999999996,17,12,10,0,0,0,2,0,0,0,0,0
718.617,-2.0881999999999854,290.67999999999995,24,16,13,0,0,0,3,0,0,0,0,0
131.1737,-0.3294999999999999,66.48,7,3,3,0,0,0,0,0,1,0,0,0
507.5343,2.4930999999999996,131.0,12,7,7,0,0,0,0,0,1,2,0,0
382.45739999999995,2.0863999999999994,118.97000000000001,14,6,6,0,0,0,0,0,1,1,0,0
229.21719999999996,-0.0640999999999996,60.15,3,5,5,0,0,0,0,0,0,5,0,0
337.46029999999996,4.5019000000000045,43.7,8,3,2,0,0,0,0,0,0,0,1,0
415.52439999999996,2.9720000000000004,47.97,9,6,2,0,0,0,1,0,0,1,2,0
300.7741,0.5818000000000002,64.52,5,6,4,0,0,0,0,0,0,2,0,0
88.1488,1.1689,20.23,5,1,1,0,0,0,0,0,0,0,0,0
300.31239999999997,0.03239999999999915,118.97000000000001,9,6,6,0,0,0,0,0,1,1,0,0
423.6055,4.072700000000002,76.55,6,7,5,0,0,0,0,0,0,3,0,0
433.51449999999994,2.920000000000001,47.97,9,6,2,0,0,0,1,0,0,1,2,0
413.53729999999996,0.6076000000000038,80.82000000000001,13,8,5,0,0,0,1,0,0,4,1,0
443.44019999999995,-0.24889999999999324,104.88000000000001,8,9,7,0,0,0,1,0,0,6,0,0
153.1363,-1.2146000000000003,86.71000000000001,4,4,4,0,0,0,0,0,1,0,0,0
359.3415,-0.8799000000000001,127.17000000000002,9,7,6,0,0,0,0,0,1,0,0,0
424.5211,1.2666000000000037,92.41,10,7,7,0,0,0,0,0,0,6,0,0
373.7954,-0.826299999999996,92.26,6,8,5,0,0,0,0,0,0,3,2,0
389.79439999999994,-1.853899999999995,112.49000000000001,7,9,6,0,0,0,0,0,0,3,2,0
451.3927,2.0378,93.19000000000001,7,7,5,0,0,0,0,0,1,0,2,0
220.22679999999997,-0.2772999999999998,87.74000000000001,5,5,4,0,0,0,1,0,1,1,0,0
415.4308,-3.302899999999995,111.36,11,11,7,0,0,0,1,0,0,6,2,0
213.2429,-1.386799999999996,65.35,3,5,4,0,0,0,0,0,1,3,1,0
1024.1911,-4.489700000000019,404.49,25,24,24,0,0,0,0,0,3,12,0,0
67.0905,0.6011000000000001,26.02,3,1,1,0,0,0,0,0,1,0,0,0
299.79679999999996,0.5959000000000012,70.75,12,5,3,0,0,0,1,0,1,1,1,0
822.9472000000001,-0.06689999999998764,229.29999999999998,21,16,10,0,0,0,4,0,0,2,1,0
500.6728,4.455000000000003,89.02000000000001,12,8,5,0,0,0,1,0,0,3,0,0
433.93760000000003,2.027200000000002,71.59,7,6,5,0,0,0,0,0,0,4,1,0
420.81739999999996,3.2372000000000014,50.769999999999996,4,5,3,0,0,0,0,0,0,2,2,0
460.882,4.017400000000001,50.77,4,5,3,0,0,0,0,0,0,2,2,0
474.78770000000003,3.779600000000001,50.77,3,5,3,0,0,0,0,0,0,2,2,0
555.459,4.985900000000005,93.39,9,6,4,0,0,0,1,0,0,0,1,0
366.4768,3.0352000000000006,55.730000000000004,6,5,3,0,0,0,0,0,0,1,1,0
464.003,3.778100000000002,39.18000000000001,5,5,1,0,0,0,1,0,0,0,3,0
390.44480000000004,0.107800000000004,84.06,7,8,5,0,0,0,1,0,0,4,1,0
413.48269999999997,0.47730000000000466,78.07000000000001,5,8,5,0,0,0,0,0,0,4,2,0
225.20690000000002,-3.7362999999999955,115.04,6,8,6,0,0,0,1,0,1,3,1,0
368.4742,3.751800000000002,64.96000000000001,10,5,3,0,0,0,1,0,0,1,0,0
84.9268,1.4215,0.0,0,0,0,0,0,0,0,0,0,0,0,0
219.1951,-0.7964000000000004,81.95,5,5,4,0,0,0,1,0,0,1,0,0
444.4243,-0.09699999999999637,95.50000000000001,7,9,5,0,0,0,1,0,0,3,0,0
460.58279999999996,-0.6330999999999931,90.1,10,9,6,0,0,0,0,0,0,5,2,0
398.5,2.1059000000000014,63.19000000000001,11,6,2,0,0,0,3,0,0,1,1,0
717.2819,3.3203000000000067,100.21000000000001,15,13,4,0,0,0,3,0,0,3,4,0
531.4312,2.259400000000002,69.67,9,8,2,0,0,0,3,0,0,1,3,0
221.3015,3.733400000000003,12.03,1,1,1,0,0,0,0,0,0,1,0,0
369.3274,3.5233000000000025,35.5,6,3,2,0,0,0,0,0,0,1,1,0
670.8499999999999,2.436100000000005,178.53,17,11,10,0,0,0,0,0,1,4,1,0
432.4437,1.6671000000000007,71.0,6,6,4,0,0,0,0,0,0,2,2,0
414.4668,0.1276000000000051,106.84,8,8,6,0,0,0,1,0,1,4,1,0
461.5153,0.13480000000000297,117.45000000000002,8,8,6,0,0,0,1,0,0,2,1,0
547.6197,0.017200000000003546,178.14,14,11,9,0,0,0,1,0,0,2,1,0
365.3981,2.1689,102.62000000000002,5,7,4,0,0,0,1,0,0,0,1,0
461.46430000000004,-1.851399999999995,152.31,9,10,6,0,0,0,3,0,0,0,1,0
461.46430000000004,-1.851399999999996,152.31,9,10,6,0,0,0,3,0,0,0,1,0
370.83509999999995,0.5462000000000016,68.78999999999999,5,6,4,0,0,0,1,0,0,3,1,0
401.43559999999997,-0.45379999999999704,88.43,6,7,4,0,0,0,1,0,0,1,2,0
379.4139,1.0805999999999991,97.22,6,7,5,0,0,0,1,0,0,2,1,0
567.7845,4.074100000000004,108.22,14,8,6,0,0,0,0,0,0,2,1,0
417.9099999999999,3.5999000000000008,100.61,6,7,7,0,0,0,0,0,0,5,0,0
406.5207,3.783400000000001,39.33,9,5,3,0,0,0,0,0,0,3,1,0
387.16779999999994,-1.6191999999999993,145.44,9,8,8,0,0,0,0,0,0,2,0,0
268.2674,-2.1654999999999975,139.20000000000002,11,7,7,0,0,0,0,0,1,1,0,0
386.2307,2.2706,76.55,6,5,5,0,0,0,0,0,0,3,0,0
415.43670000000003,3.3057000000000007,128.45000000000002,4,8,7,0,0,0,0,0,0,2,0,0
417.5499,3.8563000000000027,47.97,10,5,2,0,0,0,1,0,0,1,2,0
457.4974000000001,2.377900000000002,76.78999999999999,11,6,4,0,0,0,0,0,1,2,2,0
481.5194,2.766400000000001,76.78999999999999,9,6,4,0,0,0,0,0,1,2,2,0
471.52020000000005,4.445000000000003,56.760000000000005,9,5,3,0,0,0,1,0,0,2,1,0
236.22979999999995,-2.4900999999999964,89.02000000000001,3,7,5,0,0,0,1,0,0,3,1,0
398.3691,3.2481000000000018,38.74,7,4,2,0,0,0,0,0,0,1,2,0
434.41709999999995,4.205200000000002,58.970000000000006,7,5,3,0,0,0,0,0,0,1,2,0
412.3959000000001,3.638200000000003,38.74,8,4,2,0,0,0,0,0,0,1,2,0
521.599,3.8660000000000014,97.02,8,7,5,0,0,0,0,0,1,2,2,0
397.8213999999999,-1.8774999999999935,99.96,7,7,6,0,0,0,0,0,0,5,1,0
941.148,3.3874000000000146,154.96,18,16,8,0,0,0,0,0,0,4,6,0
455.43800000000005,2.6315,80.82000000000001,7,7,5,0,0,0,1,0,0,4,1,0
296.321,-1.3852999999999993,139.20000000000002,13,7,7,0,0,0,0,0,1,1,0,0
476.5698,1.9756999999999996,85.63000000000001,10,7,3,0,0,0,2,0,0,0,2,0
562.7148,-0.31239999999999024,124.75999999999999,14,11,6,0,0,0,1,0,1,3,4,0
211.2197,-1.6601999999999992,90.98,4,6,4,0,0,0,1,0,1,1,1,0
495.0209,1.5145000000000037,86.27000000000001,12,8,5,0,0,0,0,0,0,3,3,0
193.2445,1.639,55.480000000000004,7,3,2,0,0,0,1,0,1,0,0,0
213.2935,3.3744000000000014,52.489999999999995,6,3,3,0,0,0,0,0,0,1,0,0
261.2755,0.37389999999999973,81.95,8,5,4,0,0,0,1,0,0,1,0,0
477.59529999999995,1.2975000000000028,172.03999999999996,16,10,8,0,0,0,1,0,3,2,0,0
624.7736,5.392200000000005,72.86000000000001,17,8,1,0,0,0,5,0,0,0,2,0
320.394,1.4270000000000005,73.55,4,5,4,0,0,0,0,0,1,2,0,0
128.257,3.7569000000000026,0.0,8,0,0,0,0,0,0,0,0,0,0,0
413.55449999999996,2.875300000000001,70.95,6,5,3,0,0,0,2,0,0,1,0,0
589.6776999999998,0.017900000000003635,170.32999999999998,12,11,7,0,0,0,4,0,0,1,0,0
224.2148,-1.3805999999999994,85.19000000000001,4,6,4,0,0,0,1,0,0,1,1,0
304.8343,3.4844000000000026,15.27,5,3,1,0,0,0,0,0,0,1,1,0
270.7149,2.2226,44.29,1,3,3,0,0,0,0,0,0,2,0,0
273.3301,1.3194999999999995,50.72,3,4,2,0,0,0,2,0,0,1,0,0
148.2078,0.738,24.06,1,2,2,0,0,0,0,0,0,2,0,0
287.31329999999997,-0.22130000000000066,81.95,2,5,4,0,0,0,1,0,0,1,0,0
440.5804,4.007600000000003,74.97000000000001,20,6,2,0,0,0,4,0,1,1,0,0
933.1309999999999,-0.3369999999999911,298.14,33,18,12,0,0,0,6,0,0,0,0,0
295.37989999999996,3.182900000000002,21.700000000000003,5,3,0,0,0,0,2,0,0,0,1,0
114.2302,3.3668000000000022,0.0,7,0,0,0,0,0,0,0,0,0,0,0
398.84909999999996,-0.5398999999999958,117.83999999999999,11,8,7,0,0,0,0,0,1,4,0,0
456.56219999999996,0.7827000000000044,115.28999999999999,10,9,7,0,0,0,0,0,0,4,2,0
505.4973,2.929400000000002,109.84,7,8,7,0,0,0,1,0,0,5,0,0
855.021,0.9315000000000055,235.67999999999995,20,16,8,0,0,0,8,0,0,0,0,0
855.021,0.9331000000000054,235.67999999999995,20,16,8,0,0,0,8,0,0,0,0,0
375.47009999999995,-1.0196999999999954,94.47000000000001,9,8,5,0,0,0,0,0,0,2,3,0
271.74260000000004,3.187100000000002,21.259999999999998,0,2,1,0,0,0,1,0,0,1,0,0
281.3531,2.7208000000000006,41.489999999999995,2,3,2,0,0,0,1,0,0,1,0,0
295.37989999999996,3.0630000000000015,32.7,3,3,1,0,0,0,1,0,0,0,1,0
285.7694,3.5293000000000028,12.47,1,2,0,0,0,0,1,0,0,0,1,0
265.66189999999995,1.3444999999999994,27.299999999999997,1,3,2,0,0,0,0,0,0,2,1,0
264.3264,3.3824000000000014,47.28,6,3,2,0,0,0,0,0,1,1,0,0
312.4072,0.9489000000000001,96.97000000000001,14,6,4,0,0,0,2,0,1,1,0,0
396.83329999999995,-0.5398999999999967,117.83999999999999,10,8,7,0,0,0,0,0,1,4,0,0
487.42220000000003,2.1401000000000026,79.79,10,6,5,0,0,0,0,0,0,3,1,0
106.167,2.832600000000001,0.0,2,0,0,0,0,0,0,0,0,0,0,0
301.3401,0.12089999999999895,73.16000000000001,3,5,3,0,0,0,1,0,0,0,1,0
472.5858,3.0942000000000034,67.02,4,7,3,0,0,0,3,0,0,3,1,0
480.46320000000003,-1.2991999999999977,167.53,13,11,6,0,0,0,5,0,0,0,0,0
406.43180000000007,3.1323000000000016,77.38000000000001,10,6,2,0,0,0,4,0,0,0,0,0
186.25660000000002,-1.1641999999999961,8.88,3,0,2,0,0,0,0,0,0,0,0,0
482.1906,0.9178,93.98,10,6,5,0,0,0,0,0,0,2,0,0
406.4547,3.4521000000000015,98.74000000000001,11,5,5,0,0,0,0,0,1,1,0,0
286.33720000000005,-1.7819999999999958,97.61,6,7,6,0,0,0,0,0,1,4,1,0
368.4742,2.969900000000001,98.74000000000001,14,5,5,0,0,0,0,0,1,1,0,0
392.45259999999996,2.3488000000000007,107.97000000000001,12,6,5,0,0,0,1,0,1,1,0,0
523.4592,3.299000000000003,74.83,9,7,5,0,0,0,0,0,0,4,2,0
408.89489999999995,3.371500000000001,96.19000000000001,8,6,5,0,0,0,0,0,0,1,0,0
514.0779,4.941800000000002,40.46,9,2,2,0,0,0,0,0,0,0,0,0
369.4526,2.9147000000000007,76.99,8,6,4,0,0,0,0,0,0,2,1,0
426.5043,1.8211000000000015,109.25,11,8,6,0,0,0,0,0,0,3,1,0
376.8578,1.0211000000000008,41.980000000000004,8,5,2,0,0,0,0,0,0,1,3,0
381.42569999999995,2.951000000000001,80.18,12,6,3,0,0,0,3,0,0,1,0,0
414.39329999999995,-0.5627999999999946,69.86999999999999,5,8,5,0,0,0,0,0,0,5,1,0
425.91459999999995,1.042800000000002,74.24,5,7,4,0,0,0,0,0,0,2,3,0
304.2091,2.8058000000000014,43.7,10,3,2,0,0,0,0,0,0,0,1,0
243.39149999999998,4.755500000000005,3.24,2,1,0,0,0,0,0,0,0,0,1,0
357.46619999999996,4.569800000000004,32.7,11,3,1,0,0,0,1,0,0,0,1,0
221.0169,0.11920000000000008,69.72,7,4,3,0,0,0,0,0,1,0,0,0
431.1995,-0.4904999999999988,96.78,9,6,6,0,0,0,0,0,0,3,0,0
491.34190000000007,2.1393000000000004,78.02,9,7,4,0,0,0,2,0,0,3,1,0
533.6088,-0.2319999999999926,128.94,13,11,9,0,0,0,1,0,0,8,0,0
314.466,4.387000000000006,40.46,4,2,2,0,0,0,0,0,0,0,0,0
42.0804,1.4163,0.0,2,0,0,0,0,0,0,0,0,0,0,0
179.21769999999998,1.2489000000000001,55.480000000000004,6,3,2,0,0,0,1,0,1,0,0,0
155.28289999999998,2.564700000000001,12.03,5,1,1,0,0,0,0,0,0,1,0,0
305.1972,1.3528999999999995,69.72,10,4,3,0,0,0,0,0,1,0,1,0
154.1204,-1.1810000000000005,80.92,4,4,4,0,0,0,0,0,0,0,0,0
416.38,-1.857099999999996,160.07,9,9,7,0,0,0,2,0,0,0,0,0
296.372,0.5795000000000017,48.56,4,5,3,0,0,0,1,0,0,3,1,0
321.3345,0.8543000000000012,65.99000000000001,5,6,3,0,0,0,2,0,0,2,0,0
407.4239,0.03130000000000255,122.65,7,8,5,0,0,0,1,0,1,0,2,0
302.237,-1.8706999999999971,130.61,6,7,6,0,0,0,1,0,0,0,0,0
399.96000000000004,4.018100000000002,36.53,13,4,2,0,0,0,1,0,0,2,1,0
376.1845,-1.0579000000000005,136.4,9,7,6,0,0,0,1,0,1,0,0,0
353.3553999999999,-0.2609999999999959,117.59,7,7,6,0,0,0,1,0,2,3,0,0
383.3564999999999,0.07710000000000333,117.59,8,7,6,0,0,0,1,0,2,3,0,0
646.6415,5.296500000000008,113.62,17,7,5,0,0,0,1,0,0,0,1,0
395.3922,-0.24599999999999556,126.82000000000001,10,8,6,0,0,0,2,0,2,3,0,0
347.23400000000004,0.9893000000000003,64.96000000000001,9,5,3,0,0,0,1,0,0,1,1,0
597.8989,6.71980000000001,62.160000000000004,14,5,2,0,0,0,2,0,0,0,1,0
355.37119999999993,-0.12009999999999715,80.82000000000001,2,7,5,0,0,0,1,0,0,4,0,0
228.24579999999997,1.8396,60.69,6,3,3,0,0,0,0,0,0,0,0,0
451.4875,1.666100000000002,129.87,17,9,5,0,0,0,4,0,0,1,0,0
463.78490000000005,4.053700000000004,50.77,6,5,3,0,0,0,0,0,0,2,0,0
458.5488,1.709800000000002,118.04,7,9,7,0,0,0,1,0,0,4,0,0
477.5705,5.020000000000004,38.74,7,5,2,0,0,0,0,0,0,1,2,0
319.3773,-0.14229999999999815,68.2,3,7,3,0,0,0,1,0,0,1,2,0
246.2906,2.3906,99.38000000000001,9,6,4,0,0,0,0,0,0,0,0,0
284.3536,-0.09529999999999855,107.97000000000001,12,6,5,0,0,0,1,0,1,1,0,0
421.4405,2.4519,126.68,9,10,6,0,0,0,2,0,0,2,0,0
394.49080000000004,4.057600000000001,79.78999999999999,6,6,5,0,0,0,0,0,0,3,1,0
408.51759999999996,4.447700000000001,79.78999999999999,6,6,5,0,0,0,0,0,0,3,1,0
410.48980000000006,3.2940000000000014,89.02,6,7,5,0,0,0,1,0,0,3,1,0
355.4103,3.608200000000001,85.78,7,6,5,0,0,0,1,0,0,3,0,0
555.5581999999999,0.6678000000000053,116.32,13,10,7,0,0,0,1,0,0,5,2,0
360.3164,-0.7851999999999995,150.84,13,8,7,0,0,0,1,0,0,0,0,0
459.5867,3.7588000000000026,79.98,15,6,3,0,0,0,2,0,1,1,1,0
274.5284,1.9334999999999998,27.299999999999997,3,3,2,0,0,0,0,0,0,2,0,0
214.0451,-0.4747000000000005,67.76,7,5,4,0,0,0,0,0,0,2,0,0
138.1214,-0.15180000000000016,60.69,3,3,3,0,0,0,0,0,0,0,0,0
195.1731,-1.2438000000000007,92.95,6,5,5,0,0,0,0,0,0,1,0,0
494.4498,-0.2569999999999968,191.29999999999998,18,10,9,0,0,0,1,0,0,0,0,0
432.4662,1.2380999999999989,117.84000000000002,9,8,4,0,0,0,4,0,0,0,0,0
562.5036,4.020400000000003,96.78,6,6,6,0,0,0,0,0,0,3,0,0
440.49659999999994,3.6763000000000012,93.98,11,6,5,0,0,0,1,0,0,2,0,0
319.3227,-0.8204999999999962,89.61,5,7,6,0,0,0,1,0,0,5,0,0
356.3742,1.5195000000000007,59.56,8,5,4,0,0,0,0,0,0,3,1,0
482.8486,-0.20739999999999398,87.49,4,5,6,0,0,0,0,0,0,5,0,0
354.4554,0.285100000000004,83.61999999999999,12,7,6,0,0,0,0,0,0,5,1,0
427.4149,-2.8335999999999943,195.52,13,11,11,0,0,0,0,0,1,4,0,0
380.42490000000004,-0.06079999999999536,74.83,1,7,5,0,0,0,0,0,0,4,1,0
525.6098999999999,-0.017599999999992177,110.52,13,10,5,0,0,0,2,0,1,3,2,0
457.6825,0.28760000000000124,89.02000000000001,9,7,5,0,0,0,0,0,0,3,1,0
176.21779999999998,0.08419999999999961,58.28,4,3,3,0,0,0,0,0,1,1,0,0
448.5822,2.8260000000000005,68.79,12,7,4,0,0,0,1,0,0,3,1,0
380.44159999999994,1.5173999999999987,96.19000000000001,12,6,5,0,0,0,0,0,0,1,1,0
380.44159999999994,1.659899999999999,96.19000000000001,12,6,5,0,0,0,0,0,0,1,1,0
90.1434,-0.44959999999999994,52.04,4,3,2,0,0,0,0,0,2,0,0,0
341.4483,3.414900000000001,61.72,13,4,3,0,0,0,1,0,0,1,0,0
328.40559999999994,3.187800000000002,69.92,12,4,3,0,0,0,1,0,0,0,0,0
263.1989,-2.444199999999998,111.21000000000001,5,7,5,0,0,0,1,0,1,1,1,0
560.602,1.3921000000000059,106.50000000000001,12,9,6,0,0,0,0,0,0,3,3,0
395.4754,3.004200000000001,58.97,6,5,3,0,0,0,0,0,0,1,2,0
456.5505999999999,3.0632000000000037,63.39,7,6,5,0,0,0,0,0,0,5,1,0
342.2948,-5.395599999999993,189.52999999999997,13,11,8,0,0,0,3,0,0,0,0,0
402.5684,4.890900000000004,46.94,6,5,2,0,0,0,0,0,0,0,2,0
398.3916,0.5869000000000029,149.27,9,9,9,0,0,0,0,0,0,4,0,0
322.3662,-0.232299999999995,74.57000000000001,8,4,5,0,0,0,0,0,0,2,0,0
198.173,-0.9020000000000004,79.15,7,5,3,0,0,0,2,0,0,0,0,0
424.5528,3.782400000000001,94.42000000000002,10,7,4,0,0,0,2,0,0,1,1,0
382.4608,4.341300000000002,64.52,8,4,4,0,0,0,0,0,0,2,0,0
810.9832,2.748900000000007,159.82,19,13,6,0,0,0,4,0,0,1,3,0
311.48449999999997,5.636900000000006,12.03,8,2,1,0,0,0,0,0,0,1,0,0
360.3163,4.628600000000005,32.7,10,3,1,0,0,0,1,0,0,0,1,0
134.2206,3.6128000000000027,0.0,0,0,0,0,0,0,0,0,0,0,0,0
140.26799999999997,3.6128000000000027,0.0,0,0,0,0,0,0,0,0,0,0,0,0
450.3213999999999,-1.9731999999999943,153.98,9,12,8,0,0,0,1,0,0,4,1,0
442.3586,1.6970000000000018,80.38,10,6,6,0,0,0,0,0,0,5,0,0
491.38550000000004,2.534300000000001,57.79,8,6,3,0,0,0,2,0,0,3,1,0
355.43149999999997,2.5768000000000004,40.160000000000004,8,5,0,0,0,0,4,0,0,0,1,0
491.5722,3.4330000000000025,120.84,12,10,9,0,0,0,0,0,0,5,0,0
180.16619999999998,-2.697099999999998,71.0,2,6,4,0,0,0,0,0,0,2,2,0
853.9128999999999,3.162900000000004,240.24999999999997,24,15,10,0,0,0,5,0,0,1,0,0
248.2954,-1.9764999999999988,93.98,7,7,5,0,0,0,1,0,0,2,0,0
312.4502,4.387000000000004,40.46,5,2,2,0,0,0,0,0,0,0,0,0
313.78000000000003,-0.36899999999999844,88.77,8,6,4,0,0,0,2,0,1,2,0,0
312.4124,-2.9027999999999965,138.20999999999998,14,10,8,0,0,0,0,0,3,5,0,0
92.1402,2.5866000000000007,0.0,1,0,0,0,0,0,0,0,0,0,0,0
395.4843,-1.2199999999999933,84.06,5,8,5,0,0,0,1,0,0,4,2,0
181.1899,-0.43440000000000006,86.71000000000001,6,4,4,0,0,0,0,0,1,0,0,0
230.0911,0.8197000000000002,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
209.67579999999998,0.8483999999999996,36.089999999999996,3,3,3,0,0,0,0,0,0,3,0,0
209.67579999999998,0.8483999999999996,36.089999999999996,3,3,3,0,0,0,0,0,0,3,0,0
527.5231,-1.5326999999999942,195.31999999999996,12,11,8,0,0,0,3,0,1,0,0,0
189.26049999999998,0.8770999999999998,36.089999999999996,4,3,3,0,0,0,0,0,0,3,0,0
161.2069,0.38509999999999983,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
175.2337,0.6310999999999998,36.089999999999996,3,3,3,0,0,0,0,0,0,3,0,0
264.5332,1.0369999999999997,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
397.8952,1.5052999999999996,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
318.9991,1.1318999999999995,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
308.98720000000003,1.1930999999999996,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
197.18710000000002,0.28109999999999996,36.089999999999996,2,3,3,0,0,0,0,0,0,3,0,0
320.3125,2.2965999999999998,35.5,4,3,2,0,0,0,0,0,0,1,1,0
368.18390000000005,-0.8699999999999992,128.45000000000002,6,8,7,0,0,0,0,0,0,2,0,0
651.7887,1.6714000000000058,126.77000000000002,28,12,2,0,0,0,9,0,0,0,1,0
506.6978,2.8429,117.51,12,8,6,0,0,0,1,0,0,2,0,0
349.3784,-0.6007999999999984,79.2,4,7,4,0,0,0,0,0,0,1,2,0
354.40379999999993,1.8142999999999985,107.97000000000001,8,6,5,0,0,0,1,0,1,1,0,0
513.4778,-0.07539999999999447,147.89,7,10,9,0,0,0,1,0,1,6,0,0
329.284,1.0446999999999997,60.15,2,5,5,0,0,0,0,0,0,5,0,0
143.2283,1.3358,46.25,8,2,2,0,0,0,0,0,1,0,0,0
143.2283,1.4798999999999998,46.25,8,2,2,0,0,0,0,0,1,0,0,0
426.38539999999995,-2.0537999999999927,144.89000000000001,9,10,8,0,0,0,1,0,2,5,0,0
279.3413,2.2995,36.53,6,4,2,0,0,0,1,0,0,2,1,0
341.4271,1.5025000000000002,79.53999999999999,9,6,4,0,0,0,1,0,1,2,0,0
411.4744,1.7310000000000008,82.19000000000001,7,6,3,0,0,0,1,0,1,0,2,0
581.0564,4.4283000000000055,107.04,12,8,6,0,0,0,2,0,0,4,0,0
326.3295,0.363800000000002,82.78,7,6,4,0,0,0,1,0,1,2,0,0
338.3841,1.591100000000001,48.56,4,5,3,0,0,0,1,0,0,3,1,0
430.50939999999997,0.1538000000000056,84.06,8,8,5,0,0,0,1,0,0,4,1,0
453.48999999999995,1.5954000000000024,140.03,7,8,7,0,0,0,0,0,2,2,1,0
444.5075,2.2073000000000023,73.99000000000001,6,6,3,0,0,0,1,0,1,1,2,0
339.3642,3.804300000000003,41.93000000000001,7,4,1,0,0,0,2,0,0,0,1,0
422.7798,5.796300000000006,15.27,3,2,1,0,0,0,0,0,0,1,0,0
422.5696,2.861900000000002,51.21000000000001,9,6,2,0,0,0,1,0,0,1,3,0
428.4346,0.49880000000000063,117.84000000000002,8,8,4,0,0,0,4,0,0,0,0,0
251.29919999999998,1.9081999999999997,30.49,3,3,1,0,0,0,2,0,0,1,0,0
958.2316999999999,5.764000000000014,220.45999999999995,22,15,8,0,0,0,6,0,0,0,1,0
385.4217,-1.5922999999999927,121.28000000000002,10,9,7,0,0,0,1,0,0,4,1,0
417.4178999999999,-0.9083999999999932,76.3,4,9,4,0,0,0,2,0,0,4,3,0
437.51969999999994,1.257700000000005,121.08000000000001,10,9,7,0,0,0,0,0,1,4,1,0
475.35959999999994,2.2271,57.79,8,6,3,0,0,0,2,0,0,3,1,0
485.94149999999996,1.121500000000003,90.05000000000001,12,8,5,0,0,0,2,0,0,4,1,0
306.3712,-0.21509999999999574,77.38,5,6,5,0,0,0,0,0,1,4,0,0
533.5752,3.2199000000000026,66.03999999999999,10,7,4,0,0,0,0,0,0,3,2,0
615.3967,1.0944000000000025,114.7,9,9,6,0,0,0,0,0,0,2,3,0
440.5045999999999,1.6535000000000035,98.05,8,8,5,0,0,0,1,0,1,3,1,0
